"id","Cluster"
25183,1
52183,1
49478,1
49479,1
54884,1
54824,1
54825,1
54885,1
58953,1
57591,1
60295,1
61635,1
63082,1
63019,1
60299,1
60302,1
61636,1
63021,1
63020,1
61667,1
60363,1
60362,1
61666,1
64391,1
60298,1
60303,1
63018,1
65739,1
62953,1
63017,1
61671,1
64456,1
64386,1
64425,1
61670,1
65738,1
62952,1
65743,1
64392,1
63010,1
64424,1
65737,1
64387,1
65742,1
65746,1
68472,1
63016,1
64389,1
64357,1
60294,1
61733,1
65926,1
68661,1
68660,1
67053,1
65678,1
68464,1
68470,1
68535,1
65736,1
67148,1
68467,1
65869,1
65927,1
64455,1
67180,1
69952,1
69951,1
68345,1
69815,1
68471,1
68473,1
68406,1
69809,1
69812,1
67115,1
65747,1
69914,1
67212,1
68466,1
69850,1
63011,1
58954,1
69913,1
71332,1
71413,1
71412,1
68407,1
71143,1
72602,1
68465,1
69819,1
69816,1
71278,1
71211,1
69849,1
69813,1
56249,1
69947,1
71402,1
68543,1
69887,1
69886,1
69884,1
67179,1
71333,1
72708,1
72707,1
67082,1
72596,1
71084,1
71204,1
73955,1
71273,1
69883,1
72606,1
72566,1
71150,1
71205,1
72640,1
71279,1
64388,1
74157,1
71272,1
71341,1
74150,1
71347,1
74156,1
72567,1
71151,1
72599,1
73960,1
75310,1
72562,1
72605,1
72563,1
75391,1
72637,1
72597,1
73966,1
72636,1
75398,1
75390,1
72603,1
75395,1
72676,1
71340,1
71408,1
74030,1
71342,1
72642,1
71407,1
75462,1
71409,1
68542,1
71346,1
75463,1
73895,1
73839,1
73894,1
75312,1
76793,1
57590,1
75344,1
76794,1
71210,1
73838,1
76864,1
76732,1
74092,1
72641,1
72675,1
75394,1
67149,1
74031,1
76924,1
75457,1
76923,1
74151,1
75282,1
69810,1
76595,1
71085,1
76596,1
75275,1
78013,1
78079,1
73961,1
75348,1
75347,1
78087,1
78084,1
56250,1
57528,1
75356,1
76728,1
76731,1
78123,1
75397,1
75281,1
74032,1
75358,1
75355,1
73967,1
78088,1
75317,1
76736,1
74033,1
75357,1
78151,1
78152,1
78224,1
78156,1
71406,1
76735,1
76857,1
74093,1
78225,1
68344,1
75276,1
75313,1
79426,1
78050,1
76602,1
76592,1
78081,1
72600,1
52182,1
75362,1
76715,1
76654,1
75311,1
76722,1
76721,1
79552,1
79490,1
79425,1
79491,1
75345,1
57529,1
75353,1
78158,1
75363,1
79553,1
76800,1
75467,1
79681,1
79680,1
78014,1
79360,1
76653,1
80841,1
76601,1
76662,1
79418,1
78080,1
79420,1
80848,1
78082,1
76727,1
75352,1
78188,1
80847,1
80915,1
69946,1
79619,1
80914,1
76858,1
78159,1
80948,1
76799,1
80950,1
80951,1
80952,1
76863,1
80989,1
75466,1
78254,1
80988,1
80807,1
79417,1
80912,1
82194,1
82195,1
79359,1
82190,1
80879,1
75360,1
79480,1
78045,1
80840,1
82262,1
79492,1
78155,1
80880,1
78118,1
82325,1
82324,1
82393,1
80953,1
78192,1
82459,1
80984,1
79618,1
78189,1
78193,1
80955,1
82392,1
82394,1
82460,1
80993,1
80992,1
79738,1
78255,1
82061,1
80802,1
80772,1
80836,1
82060,1
64358,1
82187,1
79352,1
82191,1
78119,1
83626,1
79419,1
80881,1
80885,1
83622,1
75359,1
80839,1
83696,1
79489,1
82186,1
82267,1
83627,1
79479,1
83695,1
79493,1
80954,1
83737,1
83736,1
82266,1
80913,1
79560,1
83771,1
79561,1
80949,1
83770,1
83738,1
82462,1
80837,1
79351,1
83553,1
80842,1
83621,1
82244,1
83583,1
80808,1
85056,1
84978,1
82258,1
85116,1
80773,1
83662,1
83624,1
80882,1
83629,1
82263,1
85123,1
84981,1
82336,1
85115,1
84982,1
85186,1
82399,1
85185,1
83768,1
82400,1
83702,1
82332,1
83804,1
85187,1
80985,1
85251,1
83774,1
83802,1
85250,1
83812,1
82064,1
86349,1
86429,1
84988,1
83657,1
83615,1
84969,1
84911,1
85040,1
76661,1
82065,1
83584,1
78049,1
84847,1
83665,1
85055,1
80884,1
84910,1
86418,1
83630,1
65679,1
86501,1
83632,1
82245,1
82320,1
82251,1
78083,1
85046,1
83666,1
86428,1
85058,1
85124,1
86496,1
86572,1
86495,1
86538,1
82333,1
85183,1
83700,1
82461,1
83701,1
86571,1
83805,1
85306,1
86539,1
85312,1
86540,1
83775,1
81022,1
86350,1
86387,1
86352,1
87773,1
87780,1
83616,1
86427,1
87784,1
87766,1
87843,1
83617,1
87785,1
84989,1
86388,1
86463,1
83631,1
84970,1
87844,1
87916,1
87781,1
86423,1
85057,1
84990,1
87929,1
85126,1
83656,1
83767,1
83663,1
87917,1
87987,1
87986,1
83707,1
87788,1
83703,1
87988,1
85125,1
86500,1
88053,1
85313,1
85373,1
88054,1
86633,1
86639,1
85379,1
86379,1
86416,1
84912,1
83554,1
84899,1
87703,1
89182,1
89253,1
89221,1
89252,1
86419,1
83623,1
87698,1
87702,1
86378,1
86454,1
84909,1
87776,1
87646,1
85109,1
84977,1
86455,1
89212,1
85039,1
87769,1
86422,1
89222,1
86461,1
89223,1
87790,1
86507,1
89295,1
89296,1
89224,1
86464,1
89335,1
85184,1
89269,1
86503,1
78124,1
89268,1
87915,1
87923,1
68534,1
89333,1
89371,1
89334,1
87994,1
61732,1
88047,1
86632,1
85307,1
85248,1
86605,1
87993,1
85372,1
89372,1
90514,1
90568,1
90496,1
90635,1
87647,1
89185,1
89120,1
86421,1
86426,1
84987,1
87718,1
71138,1
90636,1
87777,1
89218,1
90582,1
87909,1
90708,1
89227,1
87789,1
82337,1
90657,1
90656,1
86467,1
87928,1
82250,1
87850,1
90709,1
90581,1
86460,1
87855,1
89264,1
63083,1
86466,1
86509,1
89337,1
88048,1
89329,1
90785,1
90792,1
90853,1
90783,1
90784,1
90852,1
88173,1
85378,1
89468,1
89438,1
87719,1
87699,1
90501,1
89258,1
89186,1
91992,1
92016,1
89177,1
89176,1
89216,1
91984,1
92024,1
89262,1
92075,1
92023,1
87856,1
87717,1
92100,1
90578,1
90653,1
90654,1
92058,1
92057,1
87910,1
90646,1
87849,1
87922,1
92136,1
92074,1
90723,1
92101,1
89367,1
92138,1
90778,1
90925,1
89401,1
89330,1
92137,1
90926,1
90976,1
89366,1
92170,1
89369,1
92169,1
90975,1
90920,1
91038,1
84848,1
93191,1
89121,1
93382,1
93370,1
87770,1
93381,1
93316,1
93256,1
93387,1
93460,1
93431,1
93441,1
89215,1
92063,1
92028,1
90719,1
93430,1
93440,1
93510,1
89259,1
89261,1
93584,1
89300,1
90722,1
89265,1
93461,1
93511,1
93583,1
72644,1
93585,1
93648,1
93524,1
90793,1
93525,1
92199,1
65868,1
93649,1
93580,1
92234,1
92237,1
89467,1
92235,1
94725,1
91988,1
84900,1
90500,1
76591,1
94720,1
67054,1
94791,1
89180,1
90509,1
87710,1
94784,1
93321,1
91989,1
94790,1
94829,1
94850,1
94814,1
94855,1
67081,1
94856,1
90512,1
92064,1
92069,1
94789,1
91991,1
94868,1
90575,1
86415,1
93445,1
92065,1
94899,1
94822,1
69820,1
90718,1
94869,1
94826,1
94830,1
92030,1
94849,1
94898,1
92061,1
94936,1
92106,1
94823,1
90645,1
67114,1
94906,1
93592,1
92033,1
94907,1
94871,1
94872,1
67211,1
95006,1
90848,1
90789,1
92200,1
92204,1
94938,1
93644,1
94937,1
93715,1
92236,1
91037,1
92271,1
91922,1
95991,1
95934,1
93190,1
91977,1
78046,1
89179,1
96125,1
96126,1
96205,1
94727,1
71142,1
94819,1
96194,1
93258,1
96195,1
92032,1
96206,1
96256,1
96255,1
96124,1
96176,1
96331,1
92066,1
94864,1
96278,1
96200,1
96279,1
92031,1
96244,1
96243,1
96332,1
94860,1
93454,1
89338,1
96343,1
90724,1
96280,1
96277,1
85249,1
96342,1
92203,1
94999,1
92105,1
93714,1
96403,1
96402,1
88120,1
93593,1
94943,1
89402,1
93710,1
96401,1
93658,1
95067,1
95068,1
95071,1
95070,1
95995,1
95994,1
97536,1
94722,1
93257,1
97534,1
94721,1
97605,1
76716,1
97674,1
90513,1
97606,1
96129,1
97647,1
96172,1
97669,1
97628,1
97633,1
97675,1
97607,1
97643,1
97687,1
97648,1
97689,1
97668,1
97717,1
94863,1
96271,1
97641,1
96272,1
97642,1
94903,1
97690,1
97716,1
94940,1
94904,1
94861,1
97688,1
93523,1
83706,1
96339,1
95000,1
93711,1
97754,1
97753,1
97752,1
96463,1
90849,1
79739,1
90911,1
96533,1
96593,1
95004,1
93838,1
97889,1
96526,1
93837,1
96723,1
98819,1
98812,1
97572,1
93308,1
96109,1
96118,1
98949,1
97573,1
96173,1
98999,1
97596,1
98940,1
98948,1
99019,1
99064,1
93305,1
71139,1
96119,1
96263,1
99011,1
99016,1
99015,1
92027,1
98947,1
97629,1
99012,1
97679,1
97718,1
97682,1
99095,1
99065,1
96258,1
96257,1
96187,1
99142,1
71343,1
99143,1
99215,1
99094,1
93455,1
99088,1
99089,1
99213,1
97824,1
99214,1
97790,1
93522,1
97756,1
96344,1
97789,1
81021,1
97823,1
97791,1
96519,1
75458,1
71403,1
96462,1
97829,1
93708,1
99397,1
97893,1
97892,1
96532,1
99462,1
97890,1
88174,1
96594,1
97897,1
100318,1
100347,1
98816,1
100350,1
100423,1
98935,1
96108,1
100420,1
97680,1
100424,1
100449,1
100490,1
93444,1
100455,1
99006,1
96190,1
100460,1
100462,1
100425,1
97683,1
100459,1
90655,1
100485,1
100484,1
100491,1
97637,1
96191,1
99078,1
97719,1
72639,1
100503,1
99158,1
100507,1
100506,1
100504,1
100568,1
72643,1
100566,1
90788,1
96345,1
96527,1
100567,1
94941,1
99396,1
99329,1
95036,1
97894,1
100656,1
99328,1
97858,1
90910,1
97830,1
100720,1
100691,1
97896,1
99657,1
100355,1
101648,1
100379,1
98932,1
100380,1
101783,1
100356,1
100454,1
97595,1
100495,1
101711,1
101785,1
98952,1
101899,1
98995,1
101900,1
97597,1
98936,1
101907,1
96185,1
100494,1
99079,1
98996,1
101834,1
101908,1
101850,1
101851,1
101784,1
101856,1
101932,1
73954,1
102054,1
