"id","Cluster"
104912735,1
104937151,2
104946560,3
104940973,1
104823071,1
104949578,2
104682440,1
104911880,2
104830588,2
104937204,2
104873601,1
104945683,3
104948608,3
104842765,2
104944028,3
104954215,3
104896332,1
104948634,4
104952541,2
104946830,4
104952615,1
104952613,1
104948598,4
104945819,3
104889587,1
104667219,1
104921581,2
104948558,4
104954325,4
104952748,4
104951455,4
104935628,2
104903594,1
104946931,3
104873902,1
104831645,2
104933014,3
104920490,5
104909421,2
104916408,5
104948895,2
104916407,5
104873043,1
104946003,1
104954545,3
104891137,1
104932140,1
104951853,3
104927910,3
104902965,1
104950616,3
104908433,2
104908365,1
104929364,1
104951852,3
104949117,1
104953567,1
104928473,1
104917103,3
104954862,1
104939890,3
104949373,1
104918374,3
104820143,1
104942621,1
104727420,2
104911874,1
104951319,4
104875461,2
104911875,1
104945639,4
104951328,3
104949489,3
104949711,3
104951365,3
104747187,2
104942840,2
104948559,4
104946845,4
104951317,4
104667218,1
104951329,3
104746993,1
104954213,3
104949709,3
104945681,4
104948513,3
104946890,1
104952428,4
104948590,4
104951470,3
104899150,1
104954214,3
104910225,1
104955557,2
104898079,1
104952747,4
104915937,1
104952715,3
104923445,1
104945777,4
104777205,1
104912127,2
104899554,1
104861648,1
104916393,2
104829361,2
104895466,1
104906694,3
104925047,6
104915051,2
104950615,3
104906687,2
104925188,3
104946125,3
104916977,1
104906834,2
104954725,3
104953621,1
104950792,1
104950793,1
104943499,1
104949190,1
104946270,3
104898618,1
104949191,1
104932329,1
104954819,2
104933949,1
104936954,1
104951039,3
104951038,3
104903274,3
104934170,3
104940809,4
104900589,5
104628877,2
104774189,1
104767276,1
104737611,1
104925923,1
104925959,5
104940955,3
104757318,1
104938287,3
104952363,4
104949510,4
104942869,4
104956853,4
104864359,1
104596938,1
104611108,2
104836169,1
104952367,4
104940065,1
104955304,4
104876647,2
104956955,4
104946847,4
104949710,3
104896300,2
104940059,1
104895206,2
104914786,2
104952430,4
104948607,3
104885288,1
104951468,3
104948666,1
104796921,2
104945820,3
104955371,3
104816571,1
104940117,3
104844676,1
104949977,1
104947036,4
104937407,1
104957094,4
104921936,2
104844869,2
104872837,2
104882628,2
104871558,1
104931850,5
104899705,2
104947458,6
104919336,2
104931999,6
104948927,2
104943318,6
104944793,2
104950617,3
104922277,2
104928138,2
104946232,1
104954613,4
104951851,3
104933927,1
104947758,1
104944912,1
104918232,1
104947964,3
104932136,1
104949219,1
104949192,1
104942493,3
104923925,1
104911494,3
104808946,1
104928717,1
104741400,2
104956924,3
104956923,3
104929722,1
104931615,3
104954207,2
104806539,1
104937281,1
104956997,3
104831702,1
104956925,3
104948535,3
104909120,2
104520906,2
104952429,4
104945708,5
104951456,4
104951391,1
104955303,4
104816379,1
104955255,3
104920479,2
104952542,2
104639327,2
104948664,1
104918582,2
104870057,2
104956999,3
104957015,3
104952749,4
104955370,3
104957080,1
104948738,4
104795263,1
104886777,2
104886884,1
104952633,4
104944328,3
104940254,5
104951592,3
104948754,3
104957182,5
104904772,1
104893996,3
104951752,2
104948905,3
104898314,2
104947617,1
104936406,3
104951776,5
104891572,3
104956182,3
104947843,1
104957471,3
104940561,1
104918166,1
104881721,1
104947845,1
104839465,1
104895707,1
104954724,3
104908367,1
104922691,1
104930879,3
104930988,2
104943461,1
104943500,1
104948090,5
104929535,1
104942495,3
104935147,6
104916978,1
104932280,3
104953902,4
104937959,4
104926731,1
104954010,3
104940808,4
104914403,3
104938054,1
104844545,1
104928715,1
104956886,4
104910055,1
104837139,1
104957984,4
104956852,4
104929720,1
104872645,1
104903512,2
104806173,1
104897909,1
104707511,1
104939982,1
104959815,4
104792198,1
104944030,3
104937226,1
104959809,4
104959816,4
104959782,3
104797690,2
104945694,3
104957014,3
104957024,4
104913177,1
