"id","Cluster"
14329867,1
14530901,2
14515837,2
14521880,2
14529897,3
14532887,1
14529913,3
14512962,2
14517829,3
14511775,3
14529889,3
14529895,3
14506799,3
14506800,3
14518949,1
14528089,3
14532938,2
14532951,2
14531096,2
14529951,2
14512885,1
14531303,3
14531300,3
14519142,3
14518085,4
14531301,3
14510219,2
14525325,2
14521043,5
14517940,2
14523986,2
14511976,2
14449499,1
14478413,3
14502827,4
14527035,2
14520983,1
14527036,2
14524074,2
14522585,2
14533236,3
14531471,3
14518012,1
14530182,2
14505907,2
14528466,4
14530181,2
14524173,1
14528539,2
14530157,2
14522523,3
14531648,2
14530311,3
14530309,3
14515030,4
14472691,1
14530296,2
14527215,2
14433020,1
14525728,2
14498543,2
14530371,2
14519733,1
14533331,2
14528882,3
14516699,2
14463639,2
14530320,2
14533431,2
14533430,2
14512188,2
14524374,2
14525821,2
14531891,2
14531779,2
14528814,2
14528841,2
14533468,2
14510705,2
14521285,2
14533402,2
14512245,2
14454641,1
14528972,1
14518364,2
14522860,1
14531937,2
14518302,2
14518340,2
14524447,2
14532091,2
14530448,3
14528939,2
14465447,1
14527352,2
14445430,2
14518366,2
14529046,2
14507949,2
14527450,2
14497124,2
14533571,2
14527430,2
14530514,2
14524446,2
14533596,2
14529161,1
14530568,1
14532144,2
14527477,2
14530589,2
14523133,2
14457639,2
14530606,1
14518547,2
14495887,2
14529379,2
14482110,2
14527522,2
14524486,2
14533664,2
14533671,2
14483591,1
14533572,2
14453570,2
14514129,2
14517200,2
14530626,2
14527534,2
14517211,1
14527530,2
14533713,2
14530691,2
14530672,2
14451804,2
14518628,2
14523321,2
14523322,2
14499034,2
14502160,2
14506426,2
14517351,1
14520417,1
14500439,1
14480943,1
14527700,2
14511307,2
14533798,2
14532493,1
14482184,2
14500479,2
14533829,2
14523539,2
14503408,4
14529619,2
14512589,2
14523588,2
14511497,2
14530805,2
14527648,4
14526526,2
14526674,2
14532747,2
14532744,2
14515719,2
14533910,2
14530897,2
14481283,1
14511521,1
14490419,2
14527847,2
14499529,2
14503613,3
14524820,3
14520936,4
14506690,1
14532902,2
14458076,1
14511719,2
14475193,1
14532901,2
14524938,2
14509825,3
14445907,2
14534115,3
14511752,2
14529911,3
14517817,2
14491787,3
14534082,3
14533006,2
14520927,1
14532936,2
14500976,1
14520879,2
14515916,2
14533008,2
14533007,2
14520921,3
14420816,2
14526915,3
14520959,2
14523955,2
14533051,2
14531151,3
14514934,1
14527039,2
14531338,2
14523971,2
14534355,5
14534379,2
14533035,1
14513288,2
14533131,5
14533187,2
14530158,2
14531456,2
14528359,3
14534483,2
14534484,2
14472568,2
14502826,4
14525285,2
14525355,2
14519500,2
14533157,3
14534485,2
14501193,3
14533212,5
14516356,2
14534724,2
14531474,3
14492468,1
14530257,1
14522552,1
14522553,1
14511975,2
14516413,3
14507459,4
14524174,1
14516550,2
14522712,4
14530205,2
14504323,2
14531728,2
14504390,2
14525594,2
14534654,1
14519288,4
14533340,3
14524187,2
14519732,1
14515146,1
14492407,4
14522761,2
14531778,2
14528830,1
14499977,1
14521287,2
14531777,2
14531922,2
14533415,2
14504670,1
14519860,1
14530294,2
14533448,2
14516698,2
14513698,2
14492497,2
14533418,2
14533429,2
14521371,2
14533446,2
14521344,2
14535012,1
14535044,2
14535046,2
14534965,2
14531963,2
14527376,2
14487969,2
14528948,2
14535069,1
14528967,2
14529045,2
14535049,2
14489617,2
14516894,2
14533489,2
14530469,2
14524402,2
14517120,1
14526079,2
14475863,1
14533524,2
14533565,2
14532258,2
14526127,2
14533573,2
14530575,2
14530617,2
14517125,2
14495837,2
14533623,2
14517126,2
14533622,2
14527523,2
14463909,2
14533621,2
14523326,2
14527486,2
14530590,2
14533592,2
14521497,2
14533665,2
14533670,2
14529160,1
14471645,1
14520176,2
14530627,2
14524591,2
14484951,4
14526240,4
14523254,2
14523269,2
14526429,2
14459652,1
14508354,2
14529387,2
14440774,4
14524581,2
14523398,2
14535525,2
14523448,2
14535580,2
14530751,2
14527725,2
14532574,2
14527661,2
14535701,2
14500423,2
14517492,2
14527723,2
14479108,1
14339914,4
14526527,2
14533797,2
14526693,2
14533768,2
14527760,2
14520548,1
14512590,2
14509580,2
14527802,2
14530844,2
14509604,2
14530896,2
14530893,2
14527740,2
14532797,2
14521804,2
14535805,2
14535804,2
14370557,4
14512720,2
14532789,2
14360771,1
14508641,2
14506663,3
14506661,3
14497564,2
14464191,3
14510198,4
14529891,3
14529890,3
14509835,2
14536001,3
14535989,2
14479404,3
14531094,2
14509904,2
14532950,2
14509713,4
14534079,3
14520961,2
14529935,2
14524999,3
14529952,2
14534109,3
14522190,3
14528099,2
14536066,3
14532985,1
14536065,3
14439086,1
14533066,6
14528197,3
14516064,3
14528195,3
14533128,5
14490667,2
14533188,2
14490628,1
14463318,1
14531473,3
14505817,3
14536168,2
14534391,2
14534390,2
14517959,2
14531453,2
14522320,2
14533159,3
14528552,2
14519497,2
14527058,2
14481551,1
14528541,2
14534541,2
14516309,3
14534573,2
14534575,2
14533179,2
14530203,2
14531641,2
14524194,2
14512009,4
14530256,1
14536306,2
14495434,1
14509176,4
14530249,4
14525674,1
14533300,2
14519629,2
14521177,2
14533366,2
14528813,2
14531923,2
14533417,2
14534903,2
14527378,2
14516629,2
14531938,2
14518288,2
14525798,1
14534909,2
14536513,2
14533401,2
14533445,2
14534855,2
14524347,2
14533490,2
14535017,2
14536518,2
14536563,2
14524390,1
14534963,2
14514003,2
14536511,2
14536521,2
14504975,2
14489579,1
14533466,2
14474548,2
14530533,2
14536625,2
14533583,2
14536635,2
14536634,2
14536611,2
14536612,2
14526211,2
14530516,2
14536636,2
14533672,2
14536742,2
14536716,2
14533666,2
14533703,2
14529350,2
14530724,2
14535487,2
14536702,2
14535498,2
14512577,2
14535544,1
14533711,2
14494343,2
14535486,2
14536746,2
14500373,1
14523327,2
14517272,2
14497416,2
14512591,2
14517511,1
14530793,1
14532575,2
14497348,2
14527629,2
14518627,2
14536786,2
14529594,2
14536873,2
14536835,2
14526528,2
14515643,2
14536871,2
14536911,2
14527811,2
14536960,2
14535705,2
14536936,2
14512728,1
14529804,2
14536947,2
14511672,2
14536990,2
14526780,2
14530903,2
14529887,2
14473316,1
14494603,2
14478200,3
14511763,3
14523828,2
14537012,3
14535957,3
14535965,2
14523801,2
14529867,1
14537228,2
14537229,2
14536034,2
14519063,2
14532948,2
14529950,2
14525044,2
14537232,2
14523956,2
14535990,2
14536064,3
14519065,2
14536035,2
14526898,2
14536093,2
14528172,1
14526917,3
14523997,1
14526983,2
14533050,2
14505814,3
14533113,2
14533047,2
14513289,2
14522358,1
14534381,2
14513243,2
14533115,2
14524067,2
14536233,3
14533186,2
14516411,3
14534481,2
14537576,2
14533235,3
14518042,2
14487667,1
14504289,1
14528467,4
14536291,4
14507574,1
14524147,1
14525528,2
14536308,2
14524193,2
14530248,4
14536367,2
14512163,2
14498386,1
14536343,2
14484969,2
14519685,4
14507584,2
14531936,2
14536400,2
14536437,2
14536473,2
14481596,4
14534876,2
14536474,2
14468647,4
14533447,2
14538017,2
14528950,2
14531935,1
14535013,1
14536520,2
14521370,2
14524348,2
14526051,1
14536540,2
14536632,2
14533548,2
14536517,2
14521376,2
14528978,2
14518370,2
14529044,2
14536619,2
14519917,2
14536589,2
14535112,2
14513968,2
14527438,2
14536667,2
14536669,2
14538250,2
14536633,2
14533574,2
14536620,2
14527484,2
14530628,2
14518530,2
14533591,2
14536682,2
14524539,2
14538476,2
14529378,2
14535356,2
14535484,2
14530588,2
14532351,2
14535376,2
14535462,2
14538393,2
14529310,2
14535359,2
14536761,1
14536760,1
14523348,1
14518605,2
14478984,2
14521617,2
14511275,2
14538474,2
14536784,2
14533799,2
14535515,2
14520325,2
14536834,2
14538587,2
14532638,2
14532580,2
14521582,2
14519971,4
14523399,2
14535518,2
14532541,2
14527616,4
14499296,2
14535652,2
14529595,2
14536910,2
14538766,2
14530794,1
14524749,2
14530891,2
14526711,2
14517510,1
14527810,2
14499552,2
14532763,2
14536958,2
14506657,2
14518798,2
14503948,4
14439839,2
14473395,1
14523763,2
14535883,3
14521944,2
14500704,2
14517775,2
14512746,3
14521873,2
14523829,2
14523827,2
14537063,2
14537061,2
14497565,2
14532920,4
14511720,2
14529928,3
14528021,3
14521941,2
14524882,3
14536003,3
14526818,2
14529863,2
14537231,2
14535967,2
14538994,2
14506881,3
14513035,1
14526951,2
14529949,2
14529995,2
14464411,1
14523884,1
14537301,2
14522189,3
14536095,2
14537238,3
14411836,1
14522140,2
14522146,2
14537263,2
14519140,3
14522249,1
14501357,4
14534298,4
14522248,1
14539127,3
14539130,3
14534380,2
14533116,2
14537573,2
14534356,5
14537449,5
14534361,2
14521041,5
14530061,2
14530058,2
14531455,2
14524032,1
14536227,2
14534420,3
14531472,3
14518043,2
14528382,4
14533182,2
14533181,2
14539223,2
14539224,2
14499936,2
14449602,1
14537745,2
14516312,3
14496895,3
14489244,3
14481729,1
14536333,4
14536301,4
14534540,2
14518160,2
14536285,2
14536366,2
14536307,2
14512132,2
14509047,2
14507599,1
14516643,2
14533368,2
14539388,2
14538016,2
14527223,2
14533339,3
14495342,3
14537959,2
14527379,2
14536486,2
14533491,2
14528892,2
14531906,2
14536446,2
14535018,2
14495973,2
14430458,1
14539487,2
14539500,1
14538041,2
14535043,2
14538182,2
14535119,2
14536509,2
14507822,2
14491082,2
14536579,2
14538236,1
14533534,2
14536624,2
14514083,2
14536721,4
14518460,4
14536680,2
14530546,2
14536665,2
14533582,2
14536666,2
14530492,2
14535289,2
14539609,2
14491101,2
14539658,2
14527533,2
14479066,1
14524540,2
14536744,2
14523270,2
14470010,2
14539737,2
14536689,1
14538553,2
14511236,2
14526428,2
14536836,2
