"id","Cluster"
55448554,1
55449757,1
55448873,1
55449099,1
55450249,1
55450248,1
55449074,1
55453761,1
55449737,1
55449758,1
55452935,1
55450119,1
55451828,1
55448687,1
55452936,1
55452089,1
55455481,1
55448478,1
55454081,1
55456833,1
55456921,1
55449100,1
55449193,1
55457519,1
55456834,1
55452345,1
55459775,1
55451662,1
55459970,1
55456386,1
55456746,1
55449496,1
55455171,1
55456861,1
55456928,1
55455416,1
55459776,1
55461381,1
55460351,1
55449731,1
55460667,1
55448661,1
55448839,1
55458384,1
55462668,1
55461382,1
55462728,1
55461945,1
55449408,1
55456233,1
55455482,1
55465489,1
55459964,1
55454544,1
55465610,1
55466405,1
55455715,1
55466675,2
55451795,1
55449303,1
55465803,1
55460652,1
55465488,1
55454850,1
55457653,1
55462288,1
55466153,1
55465203,1
55460914,1
55465202,1
55451632,1
55467298,1
55467297,1
55459202,1
55470184,1
55460668,1
55468770,1
55467929,1
55465417,1
55466908,1
55469651,1
55469865,1
55462982,1
55468487,1
55460712,1
55470668,1
55467866,1
55448724,1
55458387,1
55465687,1
55473003,1
55460711,1
55467867,1
55463880,1
55466580,1
55455354,1
55452236,1
55450118,1
55464010,1
55476464,1
55467095,1
55456747,1
55451333,1
55460523,1
55465122,1
55476089,1
55456944,1
55470669,1
55468152,1
55461454,1
55468323,1
55454710,1
55475606,1
55471314,1
55473208,1
55478815,1
55473411,1
55448688,1
55469949,1
55451878,1
55452088,1
55453673,1
55451261,1
55473408,1
55474357,1
55458064,1
55478960,1
55470889,1
55479066,1
55455843,1
55455716,1
55468242,1
55467411,1
55452134,1
55467588,2
55457652,1
55473294,1
55474420,1
55481732,1
55473929,1
55475605,1
55449304,1
55479065,1
55481843,1
55468241,1
55449188,1
55482238,1
55452344,1
55448723,1
55462667,1
55479099,1
55466579,1
55481844,1
55466980,1
55483941,1
55462041,1
55479431,1
55467930,1
55449730,1
55455415,1
55478904,1
55468048,1
55464013,1
55451822,1
55460267,1
55478297,1
55483940,1
55481137,1
55452151,1
55463215,1
55481496,1
55477174,1
55477162,1
55460913,1
55471773,1
55465121,1
55478816,1
55456874,1
55481634,1
55481633,1
55463593,1
55458003,1
55485656,1
55463693,1
55474710,1
55482951,1
55486452,1
55482237,1
55488183,1
55471788,1
55484436,1
55483719,1
55456504,1
55449407,1
55468774,1
55463315,1
55473512,1
55482209,1
55460260,1
55475682,1
55448479,1
55475926,1
55449495,1
55485504,1
55473511,1
55459872,1
55490115,1
55481963,1
55456387,1
55452316,1
55463594,1
55458002,1
55478716,1
55478907,1
55490983,1
55466456,1
55485978,1
55448840,1
55487363,1
55454430,1
55490198,1
55473842,1
55476465,1
55460009,1
55454711,1
55464578,1
55449781,1
55477277,1
55490924,1
55482696,1
55471725,1
55481583,1
55492678,1
55467983,1
55452589,1
55481802,1
55481801,1
55492891,1
55454849,1
55480884,1
55450794,1
55475681,1
55451332,1
55492431,1
55449575,1
55468775,1
55490984,1
55488271,1
55456943,1
55455531,1
55489970,1
55455556,1
55454635,1
55487665,1
55468486,1
55456927,1
55488412,1
55494467,1
55497468,1
55495808,1
55480940,1
55467665,1
55451133,1
55488338,1
55498081,1
55493632,1
55448811,1
55495376,1
55451813,1
55494792,1
55449187,1
55462287,1
55452235,1
55463220,1
55463269,1
55493649,1
55495329,1
55466300,1
55493975,1
55494071,1
55453388,1
55491695,1
55472919,1
55460010,1
55454698,1
55497467,1
55467561,1
55462082,1
55463298,1
55474421,1
55484239,1
55481582,1
55493650,1
55455672,1
55461946,1
55497992,1
55479993,1
55500741,1
55499444,2
55496834,1
55451796,1
55462074,1
55501234,1
55451134,1
55490689,1
55500787,1
55470859,1
55476019,1
55490923,1
55501857,1
55498080,1
55488182,1
55470747,1
55494137,1
55455589,1
55496833,1
55495640,1
55497260,1
55503951,1
