"id","Cluster"
70415438,2
70092794,3
70092795,3
70416441,2
70393757,2
70092798,3
70184965,2
70383716,2
70242413,2
70455532,2
70286010,2
70455786,2
70305123,2
70265707,2
70448832,2
70196651,2
70462751,2
70497226,3
70297487,2
70417962,2
70092796,3
70363675,2
70532812,3
70433660,2
70235433,2
70381479,2
70514148,2
70514243,2
70112504,2
70299489,2
70094518,3
70253504,2
70423164,2
70535287,2
70065070,2
70357558,2
70497213,2
70232406,2
70254200,2
70543787,2
70301702,2
70143505,2
70401982,2
70479725,3
70465311,2
70415242,2
70472261,2
70393402,2
70404266,2
70313863,2
70456846,3
70246400,2
70392713,3
70325818,2
70494054,2
70445149,2
70454518,2
70498684,2
70400099,2
70054942,2
70255985,2
70432590,2
70127818,2
70047453,2
70196061,2
70472229,2
70323260,2
70293321,2
70409652,3
70449017,2
70487310,2
70487311,2
70437242,2
70063712,2
70517406,3
70434824,3
70281880,2
70414140,3
70161087,3
70526472,2
70229944,2
70369442,2
70053932,2
70465134,2
70303759,2
70320624,2
70535010,2
70345079,2
70565202,2
70491577,2
70355796,2
70558276,2
70461542,2
70565522,2
70345096,2
70352472,2
70470311,2
70479407,2
70505683,3
70056167,2
70341886,2
70243301,3
70268985,2
70443258,2
70175449,2
70538954,2
70559483,2
70344989,2
70402449,2
70550025,2
70573597,3
70166352,2
70574601,2
70573596,3
70443614,2
70453589,2
70454520,2
70194704,2
70330638,2
70087585,2
70333946,2
70486735,2
70377581,2
70445957,2
70343386,2
70191405,3
70569036,2
70480572,2
70558125,2
70514506,2
70573598,3
70460069,2
70148551,2
70319823,2
70173285,3
70331854,2
70574112,3
70305090,2
70424026,2
70351394,3
70554123,3
70515846,2
70081181,2
70317825,2
70356022,2
70178440,2
70523108,3
70419583,2
70253181,2
70403876,2
70487220,2
70573599,3
70207314,2
70051273,2
70349396,2
70420808,2
70356454,2
70481967,2
70433720,2
70452475,2
70468498,2
70238303,2
70365052,2
70297042,2
70396940,2
70548580,3
70574418,2
70376763,2
70382207,2
70252132,2
70570616,2
70576208,2
70354505,2
70421503,2
70418878,2
70506348,2
70423296,2
70573600,3
70311098,2
70415439,2
70543799,3
70238794,2
70222668,2
70426349,2
70534468,2
70131256,2
70398545,2
70398435,2
70439243,2
70199668,3
70185128,2
70557333,2
70549095,2
70552800,2
70442560,2
70532811,3
70294134,2
70450957,3
70071076,2
70396344,3
70387182,2
70578533,2
70558079,2
70413244,2
70528236,2
70308804,2
70058082,2
70450960,3
70315516,2
70176110,2
70087576,2
70534531,3
70571445,2
70520957,2
70069631,2
70365389,2
70358538,2
70546080,2
70457014,2
70541729,2
70462677,2
70470813,2
70177627,2
70277186,2
70433661,2
70419294,2
70421417,2
70497902,2
70546079,2
70354565,2
70541730,2
70326130,2
70577316,2
70503597,3
70538173,2
70218187,2
70585571,2
70574636,2
70278617,2
70580122,2
70332466,2
70308936,3
70503327,3
70568797,2
70409649,3
70459854,2
70576209,2
70459853,2
70507922,2
70235776,2
70540859,2
70311125,2
70298784,3
70061181,2
70325347,3
70583114,3
70512378,2
70575325,3
70451098,3
70291428,2
70488313,2
70564759,2
70538953,2
70483226,2
70108701,2
70451624,2
70179727,2
70270360,2
70183928,2
70448222,2
70505558,2
70507127,2
70077253,2
70273844,2
70586582,2
70395013,2
70581556,2
70518869,2
70398783,2
70409623,2
70429876,2
70218689,2
70369309,2
70449257,3
70145811,3
70204424,2
70348832,2
70334945,2
70439016,2
70501669,2
70076865,2
70341885,2
70488655,2
70558124,2
70404267,2
70580123,2
70339921,2
70588563,3
70460172,2
70557615,2
70238168,2
70548151,2
70303760,2
70332758,2
70079581,2
70529549,2
70415917,2
70577264,2
70588150,2
70281126,3
70365858,2
70588188,2
70585572,2
70576381,2
70543594,2
70268598,2
70479181,3
70161083,3
70519234,2
70110269,2
70435487,2
70153156,2
70170915,2
70443122,2
70093147,2
70561998,2
70457013,2
70552515,2
70456849,3
70391340,2
70586779,2
70291808,2
70437155,2
70532327,2
70503594,3
70470857,2
70587149,2
70490046,2
70258085,2
70481966,2
70505685,3
70591409,3
70258202,3
70388754,2
70499686,2
70286745,2
70282135,2
70461541,2
70549997,3
70593690,3
70516250,2
70336086,2
70349698,2
70498318,2
70456395,2
70104761,2
70371945,2
70286054,2
70523105,3
70222730,3
70222733,3
70594583,2
70565936,2
70588145,3
70585475,2
70461333,2
70070419,2
70500926,2
70511831,2
70300398,2
70436998,2
70520096,2
70501130,2
70364982,2
70084722,2
70080477,2
70510070,2
70128864,2
70070687,2
70290315,2
70587150,2
70588250,2
70577317,2
70360471,2
70308795,2
70173693,2
70330954,2
70314658,2
70178827,2
70557647,2
70129554,2
70575328,3
70481324,2
70087842,2
70232064,2
70077116,2
70462547,2
70436997,2
70582863,2
70497212,2
70202122,2
70451885,2
70082036,2
70174821,3
70255780,2
70548584,3
70588146,3
70478122,2
70092372,2
70457238,2
70530985,2
70457261,2
70374298,2
70165039,2
70454049,2
70593134,2
70082035,2
70384010,2
70406274,2
70589363,2
70082030,2
70207094,2
70451623,2
70433793,2
70250230,2
70451095,3
70336744,2
70497227,3
70562386,2
70227252,3
70237839,2
70524657,2
70416440,2
70219652,2
70504112,2
70487856,2
70176454,2
70497926,2
70260137,2
70485918,2
70196417,2
70305431,2
70569037,2
70453266,2
70497066,2
70448842,2
70476281,2
70444622,2
70486365,3
70429889,2
70093979,2
70542867,3
70475926,2
70549678,2
70581513,2
70314158,2
70157975,2
70451096,3
70538363,2
70473880,2
70505748,2
70553001,3
70139277,3
70309952,2
70099863,2
70093146,2
70596076,3
70470501,2
70478756,2
70377744,2
70515692,2
70428614,2
70595235,2
70595236,2
70323275,2
70527165,2
70601982,2
70208724,2
70243298,3
70323882,2
70125895,2
70131465,2
70389847,2
70125894,2
70268599,2
70549679,2
70543143,2
70323081,2
70109599,2
70386225,2
70582864,2
70501043,3
70355502,2
70593000,2
70080216,2
70587690,3
70087843,2
70542863,3
70222731,3
70582467,2
70220028,3
70528118,2
70551141,2
70262954,2
70281201,2
70475300,2
70552799,2
70396080,2
70532181,2
70441957,2
70514520,2
70457347,2
70344437,2
70587688,3
70391967,2
70145813,3
70571527,3
70611178,3
70573122,2
70367829,2
70279421,2
70218186,2
70358535,2
70608858,2
70365977,2
70445437,2
70361682,2
70316692,2
70419170,2
70392336,2
70113512,2
70452776,2
70516743,2
70454048,2
70238949,3
70223020,2
70465274,2
70597981,2
70375149,2
70487219,2
70442816,2
70505838,2
70210780,2
70102711,2
70092880,2
70413245,2
70594999,2
70232688,2
70269343,2
70281123,3
70166018,2
70446182,2
70374189,2
70599218,2
70461345,2
70279717,2
70446464,2
70162162,3
70442817,2
70587691,3
70571528,3
70312317,2
70384343,2
70571526,3
70267112,2
70114417,2
70096278,2
70449018,2
70090554,2
70497022,2
70388235,2
70482148,2
70096607,2
70482431,2
70112289,2
70597094,3
70112288,2
70489436,2
70285831,3
70542866,3
70417476,2
70432591,2
70502780,2
70091265,2
70613444,2
70507045,2
70324671,2
70487655,2
70452775,2
70159746,2
70289887,2
70589063,2
70540144,2
70354669,2
70288675,2
70391105,2
70116183,2
70515712,2
70198601,2
70513033,2
70245508,2
70248004,2
70585474,2
70334102,2
70129104,2
70574537,2
70597980,2
70335831,2
70499932,2
70129103,2
70252223,2
70382619,2
70553002,3
70430320,2
70362187,2
70602530,2
70519804,2
70476170,2
70595000,2
70532182,2
70262986,2
70510616,2
70477634,2
70446183,2
70374085,2
70360562,2
70549298,3
70301701,2
70414143,3
70395012,2
70412877,2
70596078,3
70596079,3
70596080,3
70330953,2
70591690,2
70323276,2
70611181,3
70607167,2
70556883,2
70618195,2
70109836,2
70141614,2
70404613,2
70399250,2
70336663,2
70620771,2
70495119,2
70588144,3
70498064,2
70461346,2
70464445,2
70543595,2
70579120,2
70560952,2
70404614,2
70484888,2
70325342,3
70243303,3
70359921,2
70106914,2
70466200,2
70370949,2
70571524,3
70366793,2
70524094,2
70431569,2
70106981,2
70117900,2
70491811,2
70595552,2
70596525,2
70237796,2
70399184,2
70356551,2
70380347,2
70510617,2
70381570,2
70612625,2
70607168,2
70408005,2
70581514,2
70578620,3
70453143,2
70402590,2
70207946,2
70547583,2
70233155,2
70229763,2
70199667,3
70410336,2
70533214,2
70586581,2
70581555,2
70428592,2
70436691,2
70367117,2
70623848,2
70528212,2
70459106,2
70377580,2
70339007,3
70200653,2
70380170,2
70609740,2
70186060,2
70448841,2
70409382,2
70611747,2
70477635,2
70366164,2
70216468,2
70293196,2
70173283,3
70308933,3
70587693,3
70371886,2
70381478,2
70387235,2
70613845,2
70507128,2
70622292,2
70596077,3
70464090,2
70530567,2
70606106,2
70374086,2
70478123,2
70365604,2
70535432,2
70546471,2
70574635,2
70288674,2
70553470,2
70260187,2
70463469,2
70611010,3
70396844,2
70628874,2
70126810,2
70111822,2
70161735,2
70575909,2
70627869,2
70619746,2
70325819,2
