"id","Cluster"
63686631,2
63618599,2
63703831,2
63683162,2
63555924,2
63653064,3
63681818,2
63693136,2
63668364,2
63599646,3
63686181,2
63599460,2
63680782,2
63668659,2
63702878,3
63674469,3
63631347,2
63541071,2
63641582,3
63704801,3
63680113,2
63655438,2
63703283,3
63579502,2
63699622,2
63667866,2
63661231,3
63624233,2
63691566,2
63415054,2
63673816,2
63690464,3
63693158,2
63644908,2
63682385,2
63677891,3
63599645,3
63655687,2
63690650,3
63565909,2
63704490,2
63564940,2
63707451,3
63606539,2
63500820,3
63694640,3
63691956,3
63678310,2
63672646,2
63660836,3
63603004,3
63449934,3
63545306,3
63678752,3
63604738,3
63639165,2
63700973,2
63530221,2
63617098,2
63692776,2
63707981,2
63585640,2
63706624,2
63619749,2
63643498,2
63664257,3
63695802,3
63698780,2
63657371,2
63695879,2
63708180,2
63580435,2
63698904,2
63675307,2
63609105,2
63669873,3
63664353,2
63688147,2
63670159,2
63620639,3
63651532,2
63687268,2
63698095,2
63698094,2
63483831,2
63575760,2
63685850,2
63642685,2
63622629,2
63643685,2
63569029,2
63695982,3
63643637,2
63635242,2
63698614,3
63668365,2
63659917,2
63651863,2
63679587,3
63685002,2
63705429,2
63649397,2
63691647,2
63705549,2
63653402,3
63511286,2
63669981,3
63638099,2
63662089,2
63710432,3
63542435,3
63449931,3
63697921,3
63673196,2
63685838,2
63683119,2
63709107,2
63632712,2
63710766,2
63672306,3
63683385,2
63691655,2
63698781,2
63610656,2
63591774,2
63632831,2
63573588,3
63689234,2
63608478,2
63710431,3
63678557,2
63583664,2
63212972,2
63579789,2
63630833,3
63634551,2
63475336,2
63653063,3
63471247,2
63694150,2
63708094,2
63658587,2
63709928,2
63705548,2
63710969,2
63704571,3
63614798,2
63659562,2
63556082,3
63378490,3
63584666,2
63615356,2
63711554,2
63666315,2
63687051,3
63630774,3
63570122,3
63685874,2
63622473,3
63695880,2
63688682,2
63691739,3
63698699,2
63668571,3
63645159,3
63636970,3
63642605,3
63638861,3
63641621,2
63710364,2
63699475,3
63615290,3
63709091,3
63535299,3
63666314,2
63617280,2
63702588,2
63629559,2
63709579,2
63632623,3
63686238,2
63685174,3
63694454,2
63712566,2
63710968,2
63660584,2
63630429,2
63660385,2
63647009,2
63598455,3
63609638,2
63622471,3
63554436,2
63545308,3
63714590,3
63651605,2
63681861,2
63688828,2
63704169,2
63655090,2
63716387,3
63708022,2
63707070,3
63678140,3
63707450,3
63653404,3
63543326,2
63594559,2
63680889,2
63542502,2
63677268,2
63602958,3
63715791,3
63584879,3
63659708,2
