"id","Cluster"
56667619,2
56786295,2
56512543,2
56475778,2
56789503,2
56807662,2
56720909,2
56811838,2
56813173,2
56759449,2
56810585,2
56721438,2
56620318,2
56614869,2
56806630,2
56802443,2
56805330,2
56761335,2
56542499,2
56815659,2
56774448,2
56652426,2
56815821,2
56747942,2
56811380,2
56769899,2
56771828,2
56800381,2
56815962,2
56813174,2
56634612,2
56719835,2
56811828,2
56810595,2
56806631,2
56805260,2
56751972,2
56772380,2
56794660,2
56810343,2
56574487,2
56746964,2
56818699,2
56612926,2
56603689,2
56737402,2
56799407,2
56810596,2
56786015,2
56728368,2
56753909,2
56765522,2
56792958,2
56818982,2
56733597,2
56817796,2
56746941,2
56805509,2
56739647,2
56714945,2
56758086,2
56814230,2
56815820,2
56778314,2
56747960,2
56815794,2
56804917,2
56811713,2
56775530,2
56699645,2
56792798,2
56811896,2
56817499,2
56657872,2
56762874,2
56681663,2
56731181,2
56680322,2
56772506,2
56775024,2
56650759,2
56794543,2
56812895,2
56683789,2
56642935,2
56785416,2
56757942,2
56753531,2
56793744,2
56762471,2
56804916,2
56815795,2
56796411,2
56818704,2
56754322,2
56817283,2
56818639,2
56808966,2
56820019,2
56814639,2
56791321,2
56807817,2
56795199,2
56752806,2
56788596,2
56752940,2
56770749,2
56816268,2
56816287,2
56809589,2
56802567,2
56813569,2
56800021,2
56345141,2
56793635,2
56752592,2
56799240,2
56810308,2
56786334,2
56821264,2
56697717,2
56356845,2
56818587,2
56822414,2
56812971,2
56821373,2
56810320,2
56684608,2
56820369,2
56717304,2
56813570,2
56808166,2
56765974,2
56804476,2
56580475,2
56730502,2
56614159,2
56796525,2
56818588,2
56749935,2
56619109,2
56786567,2
56739993,2
56802184,2
56821321,2
56603144,2
56821418,2
56769165,2
56810298,2
56811650,2
56778765,2
56735126,2
56681434,2
56816067,2
56639776,2
56801183,2
56816393,2
56816269,2
56780601,2
56723142,2
56746948,2
56711406,2
56825076,2
56758927,2
56808845,2
56804880,2
56820018,2
56798122,2
56822609,2
56824228,2
56807535,2
56813472,2
56813488,2
56813473,2
56823410,2
56824567,2
56676578,2
56642804,2
56722319,2
56818416,2
56800212,2
56775505,2
56813003,2
56823998,2
56796524,2
56740207,2
56824003,2
56825220,2
56771751,2
56814229,2
56810342,2
56689773,2
56809669,2
56813388,2
56702503,2
56785822,2
56671024,2
56809578,2
56823411,2
56805329,2
56401493,2
56766766,2
56808042,2
56735127,2
56824607,2
56805383,2
56593113,2
56791446,2
56787662,2
56816478,2
56791882,2
56814026,2
56766351,2
56824002,2
56824013,2
56822417,2
56800380,2
56777415,2
56755502,2
56815828,2
56739067,2
56810586,2
56771031,2
56822866,2
56720071,2
56820216,2
56751409,2
56816056,2
56765205,2
56796185,2
56813586,2
56818007,2
56675095,2
56599313,2
56728316,2
56804113,2
56675014,2
56815581,2
56780723,2
56469146,2
56632608,2
56713811,2
56767348,2
56794707,2
56827741,2
56693433,2
56827751,2
56783722,2
56704246,2
56818700,2
56822776,2
56795182,2
56730573,2
56809239,2
56826957,2
56787191,2
56762531,2
56763798,2
56820217,2
56765167,2
56828713,2
56791376,2
56736457,2
56740841,2
56805351,2
56738099,2
56777798,2
56790676,2
56797088,2
56755006,2
56801995,2
56794823,2
56794565,2
56771829,2
56811570,2
56822413,2
56610944,2
56689751,2
56742641,2
56658161,2
56807536,2
56826966,2
56804879,2
56501445,2
56763851,2
56782944,2
56638964,2
56780620,2
56816215,2
56827274,2
56802568,2
56541776,2
56783368,2
56727652,2
56824568,2
56824608,2
56805382,2
56764214,2
56647388,2
56747754,2
56827692,2
56791073,2
56764470,2
56737006,2
56822418,2
56819804,2
56830859,2
56718201,2
56826867,2
56632840,2
56704598,2
56795370,2
56832615,2
56784758,2
56831417,2
56813489,2
56798667,2
56790407,2
56809838,2
56802682,2
56780534,2
56829024,2
56815301,2
56777799,2
56747463,2
56749404,2
56774191,2
56829416,2
56832272,2
56821322,2
56815805,2
56782876,2
56730719,2
56774691,2
56763665,2
56778335,2
56821419,2
56832616,2
56742926,2
56762075,2
56820429,2
56773359,2
56816302,2
56756859,2
56623029,2
56794201,2
56692692,2
56737923,2
56727434,2
56785960,2
56683764,2
56761731,2
56770046,2
56619001,2
56822641,2
56833515,2
56815894,2
56645830,2
56825219,2
56742925,2
56830882,2
56802053,2
56802365,2
56835330,2
56731187,2
56426446,2
56698214,2
56763666,2
56429687,2
56401501,2
56769647,2
56752272,2
56733031,2
56566681,2
56820965,2
56712099,2
56800025,2
56658933,2
56686931,2
56796412,2
56781047,2
56801904,2
56704247,2
56775504,2
56811519,2
56826911,2
56829636,2
56616408,2
56783994,2
56742690,2
56725364,2
56820428,2
56721615,2
56796071,2
56807950,2
56828753,2
56834471,2
56761550,2
56796122,2
56751997,2
56799955,2
56831868,2
56691623,2
56725845,2
56653669,2
56394146,2
56741284,2
56728846,2
56760664,2
56788271,2
56744245,2
56835934,2
56734467,2
56827752,2
56781011,2
56834952,2
56819709,2
56804742,2
56818664,2
56818684,2
56725589,2
56650153,2
56772106,2
56784756,2
56754083,2
56745006,2
56787224,2
56830089,2
56834448,2
56740762,2
56707942,2
56788792,2
56727520,2
56772379,2
56812894,2
56714855,2
56804699,2
56808400,2
56830499,2
56801994,2
56744204,2
56808771,2
56836042,2
56682222,2
56836274,2
56826912,2
56792558,2
56825215,2
56832401,2
56754082,2
56793945,2
56832477,2
56823065,2
56790032,2
56828478,2
56732292,2
56798280,2
56838279,2
56835518,2
56835519,2
56829023,2
56830131,2
56834447,2
56569264,2
56802442,2
56791675,2
56585889,2
56815658,2
56786789,2
56829548,2
56777125,2
56695942,2
56815796,2
56822642,2
56815984,2
56815983,2
56837985,2
56837975,2
56795200,2
56606474,2
56837974,2
56806430,2
56621128,2
56533887,2
56838079,2
56714593,2
56792957,2
56808037,2
56804023,2
56835419,2
56703799,2
56746569,2
56807836,2
56831601,2
56816303,2
56608926,2
56741277,2
56753143,2
56768526,2
56810319,2
56840491,2
56792250,2
56663053,2
56775301,2
56841539,2
56774671,2
56830858,2
56822775,2
56706499,2
56829601,2
56840687,2
56806296,2
56837986,2
56794089,2
56827224,2
56840911,2
56838278,2
56778883,2
56836957,2
56827273,2
56799735,2
56791625,2
56665074,2
56754788,2
56720170,2
56797299,2
56440695,2
56588542,2
56741276,2
56667620,2
56841422,2
56837685,2
56774672,2
56795181,2
56843444,2
56769164,2
56816057,2
56840725,2
56765084,2
56781599,2
56781173,2
56676244,2
56755482,2
56814678,2
56635313,2
56842294,2
56832762,2
56795704,2
56841001,2
56826054,2
56770989,2
56595167,2
56842566,2
56839765,2
56796032,2
56830130,2
56748937,2
56611389,2
56737655,2
56788006,2
56697192,2
56750350,2
56687596,2
56835061,2
56716777,2
56752680,2
56782740,2
56805883,2
56843327,2
56844461,2
56811627,2
56844640,2
56844678,2
56822388,2
56772075,2
56839156,2
56836394,2
56806148,2
56740788,2
56548731,2
56822867,2
56809448,2
56791445,2
56751119,2
56814658,2
56812219,2
56818983,2
56842293,2
56694093,2
56839773,2
56816224,2
56835571,2
56715773,2
56774848,2
56842565,2
56824573,2
56834348,2
56834347,2
56843828,2
56713554,2
56518843,2
56703453,2
56740932,2
56844028,2
56767056,2
56560598,2
56838780,2
56844415,2
56819710,2
56843417,2
56787223,2
56830883,2
56840670,2
56778334,2
56836189,2
56807663,2
56815893,2
56825155,2
56766421,2
56782890,2
56751118,2
56794010,2
56822833,2
56829893,2
56814677,2
56843691,2
56759725,2
56842623,2
56838261,2
56531160,2
56764773,2
56822050,2
56831996,2
56814025,2
56822075,2
56843256,2
56843255,2
56779958,2
56845988,2
56782741,2
56662563,2
56826956,2
56816068,2
56836395,2
56798234,2
56831056,2
56800413,2
56820086,2
56829922,2
56840726,2
56831114,2
56805043,2
56797978,2
56618561,2
56707665,2
56835382,2
56825795,2
56822965,2
56686026,2
56828752,2
56845320,2
56808015,2
56813484,2
56846612,2
56841075,2
56842676,2
56724463,2
56816477,2
56688992,2
56568104,2
56757941,2
56825014,2
56833321,2
56736053,2
56668735,2
56845989,2
56766450,2
56811237,2
56716810,2
56825013,2
56838796,2
56739899,2
56773065,2
56840669,2
56848996,2
56784575,2
56715800,2
56543639,2
56835329,2
56847813,2
56783369,2
56724161,2
56791375,2
56754426,2
56846578,2
56779148,2
56746570,2
56813677,2
56815555,2
56693000,2
56832340,2
56843234,2
56783831,2
56832262,2
56646026,2
56850193,2
56795432,2
56842126,2
56788282,2
56844639,2
56848995,2
56820087,2
56846314,2
56849143,2
56844917,2
56847836,2
56802482,2
56847814,2
56772507,2
56845204,2
56846613,2
56838358,2
56840315,2
56807072,2
56728356,2
56778009,2
56758958,2
56848746,2
56849818,2
56769072,2
56787118,2
56792255,2
56829637,2
56825285,2
56651262,2
56835303,2
56843418,2
56847726,2
56849102,2
56792557,2
56846376,2
56695075,2
56835420,2
56799554,2
56423984,2
56843827,2
56807970,2
56763254,2
56551749,2
56753215,2
56733030,2
56767347,2
56848794,2
56818552,2
56794144,2
56794034,2
56841954,2
56763797,2
56662623,2
56828076,2
56599971,2
56831057,2
56851825,2
56851933,2
56846436,2
56846504,2
56750310,2
56817498,2
56850843,2
56849371,2
56797232,2
56832881,2
56841076,2
56561269,2
56700000,2
56778008,2
56785130,2
56670944,2
56728588,2
56682140,2
56833322,2
56786990,2
56775531,2
56689482,2
56849898,2
56847232,2
56813002,2
56717150,2
56815804,2
56714074,2
56794143,2
56835304,2
56762387,2
56843531,2
56842115,2
56758467,2
56853294,2
56799624,2
56776272,2
56707666,2
56769266,2
56829892,2
56835450,2
56843938,2
56763905,2
56771416,2
56767055,2
56768525,2
56848062,2
56841162,2
56808304,2
56848576,2
56399380,2
56676429,2
56420740,2
56851519,2
56841421,2
56851518,2
56829547,2
56766335,2
56767457,2
56761730,2
56850286,2
56851720,2
56828075,2
56806501,2
56852995,2
56835157,2
56628023,2
56849053,2
56851783,2
56854451,2
56854550,2
56470617,2
56847796,2
56796953,2
56853293,2
56842257,2
56795705,2
56849092,2
56790675,2
56838260,2
56853599,2
56797084,2
56725436,2
56670177,2
56804632,2
56857165,2
56789363,2
56843407,2
56851785,2
56846196,2
56850194,2
56857342,2
56815961,2
56857398,2
56755501,2
56708246,2
56813403,2
56830012,2
56850805,2
56856213,2
56856337,2
56846624,2
56816157,2
56785867,2
56850915,2
56775150,2
56853745,2
56747663,2
56610328,2
56689262,2
56840394,2
56793634,2
56838568,2
56788404,2
56758158,2
56777416,2
56760956,2
56771968,2
56759536,2
56805884,2
56855590,2
56800731,2
56857263,2
56692355,2
56851786,2
56808520,2
56846269,2
56849101,2
56851932,2
56725328,2
56796942,2
56736635,2
56808111,2
56748430,2
56846645,2
56853746,2
56846579,2
56856559,2
56839796,2
56808110,2
56797231,2
56856790,2
56815437,2
56849683,2
56748052,2
56825216,2
56797979,2
56720065,2
56836298,2
56858371,2
56860017,2
56857246,2
56840688,2
56808790,2
56797889,2
56854551,2
56855860,2
56792256,2
56854686,2
56799633,2
56739646,2
56824258,2
56654637,2
56790474,2
56853726,2
56857653,2
56854968,2
56788980,2
56393986,2
56809951,2
56821979,2
56788979,2
56624045,2
56558368,2
56800026,2
56629243,2
56475967,2
56788272,2
56851532,2
56835049,2
56825156,2
56854356,2
56847233,2
56829451,2
56716803,2
56859894,2
56819781,2
56852587,2
56838710,2
56841660,2
56853059,2
56842053,2
56860016,2
56767578,2
56859961,2
56860027,2
56849052,2
56727803,2
56758450,2
56815067,2
56860153,2
56838080,2
56820495,2
56813338,2
56736425,2
56757697,2
56820417,2
56857612,2
56838443,2
56862110,2
56815580,2
56706500,2
56822049,2
56785267,2
56462711,2
56740139,2
56700500,2
56836275,2
56781048,2
56851826,2
56842332,2
56784157,2
56861607,2
56722793,2
56750349,2
56853600,2
56820416,2
56849342,2
56854907,2
56857611,2
56810725,2
56863265,2
56815507,2
56781797,2
56812449,2
56753277,2
56720540,2
56806149,2
56830500,2
56783104,2
56854483,2
56828107,2
56832476,2
56780288,2
56860031,2
56825146,2
56849201,2
56849066,2
56822964,2
56847622,2
56861684,2
56791309,2
56842624,2
56745032,2
56805344,2
56854941,2
56805508,2
56797083,2
56629930,2
56652763,2
56758680,2
56802978,2
56865293,2
56802054,2
56832231,2
56843408,2
56855581,2
56846078,2
56832357,2
56610761,2
56860028,2
56770045,2
56861461,2
56733641,2
56861462,2
56800943,2
56861344,2
56692276,2
56790386,2
56842331,2
56850842,2
56856214,2
56812220,2
56862109,2
56864746,2
56835570,2
56821980,2
56849549,2
56654589,2
56777989,2
56725741,2
56769701,2
56818415,2
56859823,2
56822089,2
56829488,2
56849897,2
56847116,2
56811895,2
56862633,2
56862635,2
56766288,2
56832507,2
56854605,2
56846435,2
56865656,2
56853188,2
56846313,2
56832763,2
56791487,2
56852014,2
56730988,2
56785129,2
56815088,2
56815281,2
56816461,2
56850916,2
56849343,2
56764092,2
56844029,2
56625971,2
56855294,2
56830501,2
56859844,2
56838779,2
56797791,2
56849817,2
56868180,2
56843530,2
56778998,2
56849065,2
56866861,2
56867012,2
56846375,2
56806461,2
56842114,2
56865643,2
56851782,2
56842127,2
56643474,2
56862981,2
56421785,2
56820304,2
56856338,2
56784327,2
56763252,2
56841192,2
56633985,2
56797012,2
56849255,2
56688285,2
56807245,2
56830090,2
56734282,2
56810307,2
56840393,2
56865226,2
56804631,2
56777123,2
56838795,2
56774500,2
56847411,2
56862669,2
56865391,2
56868212,2
56715894,2
56868181,2
56800656,2
56864087,2
56811594,2
56857332,2
56857331,2
56853216,2
56763852,2
56861683,2
56853189,2
56825796,2
56816103,2
56858947,2
56751973,2
56655003,2
56854860,2
56822935,2
56860367,2
56698150,2
56826053,2
56859084,2
56779149,2
56842256,2
56783105,2
56821690,2
56592282,2
56868707,2
56772205,2
56747600,2
56808303,2
56811018,2
56802769,2
56815508,2
56725368,2
56689263,2
56530245,2
56811075,2
56856972,2
56863743,2
56792659,2
56774468,2
56774690,2
56805973,2
56825075,2
56862798,2
56865506,2
56814141,2
56846241,2
56715409,2
56670522,2
56865536,2
56511997,2
56816072,2
56785961,2
56857465,2
56847910,2
56868464,2
56759410,2
56777596,2
56429987,2
56870179,2
56802623,2
56850878,2
56793122,2
56765806,2
56864954,2
56815302,2
56868706,2
56860368,2
56859177,2
56856789,2
56752273,2
56782480,2
56808322,2
56588099,2
56852443,2
56854450,2
56870899,2
56852940,2
56839155,2
56870987,2
56708861,2
56854604,2
56836361,2
56872560,2
56792221,2
56857399,2
56707941,2
56763031,2
56813245,2
56832783,2
56830083,2
56854866,2
56839766,2
56856642,2
56857573,2
56793093,2
56867545,2
56807893,2
56856568,2
56841163,2
56845205,2
56735593,2
56815282,2
56791676,2
56857003,2
56865227,2
56868083,2
56830498,2
56855119,2
56869137,2
56847167,2
56872189,2
56847117,2
56858370,2
56872188,2
56719836,2
56851779,2
56872426,2
56869767,2
56807727,2
56831090,2
56849182,2
56868386,2
56858946,2
56871317,2
56755481,2
56829921,2
56772424,2
56870233,2
56856212,2
56784623,2
56873109,2
56685446,2
56845157,2
56873108,2
56788005,2
56702479,2
56605205,2
56868084,2
56869130,2
56840542,2
56843326,2
56830399,2
56769288,2
56610197,2
56824229,2
56865505,2
56788403,2
56821374,2
56800412,2
56866862,2
56820494,2
56860281,2
56664140,2
56869702,2
56847909,2
56872689,2
56871355,2
56850804,2
56868556,2
56875640,2
56766774,2
56842408,2
56779708,2
56812450,2
56867812,2
56848575,2
56676425,2
56679183,2
56760665,2
56871686,2
56863472,2
56841447,2
56829450,2
56857002,2
56813244,2
56869084,2
56825119,2
56810312,2
56869421,2
56862762,2
56857270,2
56847166,2
56865551,2
56833557,2
56839774,2
56846498,2
56840769,2
56860236,2
56862982,2
56818008,2
56874252,2
56802768,2
56813663,2
56816567,2
56793633,2
56778351,2
56871688,2
56835050,2
56867980,2
56876391,2
56818420,2
56862636,2
56870908,2
56778350,2
56854482,2
56862731,2
56869555,2
56876641,2
56836843,2
56876749,2
56809240,2
56868465,2
56873961,2
56875367,2
56413125,2
56817653,2
56868659,2
56874098,2
56804112,2
56745017,2
56794241,2
56877111,2
56860519,2
56813761,2
56738392,2
56821952,2
56793522,2
56660731,2
56766259,2
56766420,2
56876423,2
56877307,2
56838709,2
56872269,2
56844677,2
56858498,2
56872268,2
56874015,2
56860032,2
56795788,2
56868387,2
56849106,2
56795472,2
56770296,2
56861488,2
56807731,2
56765838,2
56725635,2
56793094,2
56867563,2
56852277,2
56830082,2
56765975,2
56841100,2
56841193,2
56804237,2
56867735,2
56785089,2
56739428,2
56860704,2
56869083,2
56845910,2
56879963,2
56869422,2
56822610,2
56844416,2
56860219,2
56875383,2
56855983,2
56869766,2
56871213,2
56869895,2
56790137,2
56862753,2
56874016,2
56864670,2
56805038,2
56835517,2
56875815,2
56739427,2
56864748,2
56709212,2
56646025,2
56822088,2
56843277,2
56855120,2
56874716,2
56880119,2
56818663,2
56877531,2
56835153,2
56861330,2
56877857,2
56861287,2
56807726,2
56685813,2
56847410,2
56862752,2
56828108,2
56849093,2
56880786,2
56875368,2
56879514,2
56865642,2
56864336,2
56843774,2
56879513,2
56875535,2
56868406,2
56807892,2
56872688,2
56847835,2
56876822,2
56842407,2
56871340,2
56876821,2
56871356,2
56616087,2
56838444,2
56725588,2
56623350,2
56725781,2
56874451,2
56730909,2
56821263,2
56827691,2
56868151,2
56874715,2
56880156,2
56858303,2
56866394,2
56870912,2
56846012,2
56880539,2
56861219,2
56847236,2
56851521,2
56883299,2
56882170,2
56831442,2
56811829,2
56866977,2
56817157,2
56874226,2
56881541,2
56837374,2
56833024,2
56873623,2
56877234,2
56773066,2
56856971,2
56863471,2
56868075,2
56806090,2
56849791,2
56835158,2
56872140,2
56837791,2
56810299,2
56844462,2
56877858,2
56798024,2
56861343,2
56743294,2
56784759,2
56793944,2
56855973,2
56847237,2
56869703,2
56877779,2
56800839,2
56773054,2
56864346,2
56813651,2
56873120,2
56777988,2
56777922,2
56870504,2
56840023,2
56771032,2
56838441,2
56824797,2
56794824,2
56874452,2
56874706,2
56807749,2
56868076,2
56881997,2
56779925,2
56791240,2
56817158,2
56868241,2
56870986,2
56760800,2
56868211,2
56781543,2
56852996,2
56862850,2
56816110,2
56866726,2
56884937,2
56865616,2
56813404,2
56754822,2
56882256,2
56794035,2
56876750,2
56885021,2
56849202,2
56885020,2
56807845,2
56853195,2
56873124,2
56832880,2
56797013,2
56734931,2
56868729,2
56804236,2
56831997,2
56871687,2
56725369,2
56855586,2
56865390,2
56848745,2
56862670,2
56681506,2
56840678,2
56887471,2
56885901,2
56840543,2
56873787,2
56875186,2
56761671,2
56883383,2
56883536,2
56814984,2
56875185,2
56649168,2
56843692,2
56648644,2
56888265,2
56879964,2
56860705,2
56872128,2
56882918,2
56865294,2
56849684,2
56736390,2
56811848,2
56859843,2
56871021,2
56882171,2
56844807,2
56807971,2
56882257,2
56821689,2
56871420,2
56879597,2
56747664,2
56813662,2
56872999,2
56727072,2
56838399,2
56826569,2
56790558,2
56783363,2
56830173,2
56824572,2
56885491,2
56779926,2
56884624,2
56855293,2
56888713,2
56876429,2
56887631,2
56866738,2
56835060,2
56877780,2
56883382,2
56806460,2
56838161,2
56472762,2
56883570,2
56775824,2
56818705,2
56886352,2
56876831,2
56887974,2
56879821,2
56871323,2
56860344,2
56828843,2
56875773,2
56707691,2
56882502,2
56785947,2
56888122,2
56888123,2
56854867,2
56845908,2
56800730,2
56884682,2
56835935,2
56879264,2
56886002,2
56835154,2
56879263,2
56884848,2
56869129,2
56851778,2
56888859,2
56876789,2
56867379,2
56889169,2
56875384,2
56879599,2
56886731,2
56835451,2
56816288,2
56871324,2
56875659,2
56798123,2
56615155,2
56881727,2
56800020,2
56452087,2
56870900,2
56789106,2
56888245,2
56869041,2
56884681,2
56845909,2
56872005,2
56870911,2
56855686,2
56852991,2
56887530,2
56872497,2
56883777,2
56816392,2
56862008,2
56799632,2
56797087,2
56831668,2
56775302,2
56890995,2
56880118,2
56822368,2
56874917,2
56881820,2
56832255,2
56890203,2
56890202,2
56887512,2
56846268,2
56833839,2
56892995,2
56892996,2
56726005,2
56791303,2
56865552,2
56876392,2
56891747,2
56889196,2
56864088,2
56806089,2
56893263,2
56838192,2
56828880,2
56893432,2
56857262,2
56881540,2
56771967,2
56779848,2
56831869,2
56864747,2
56892629,2
56887298,2
56820652,2
56882790,2
56801905,2
56863744,2
56891166,2
56892984,2
56888714,2
56586427,2
56887632,2
56835164,2
56887725,2
56855591,2
56855687,2
56886353,2
56886486,2
56864269,2
56890614,2
56819183,2
56849421,2
56875734,2
56853247,2
56878395,2
56744181,2
56858737,2
56719328,2
56871339,2
56729730,2
56875605,2
56854906,2
56878396,2
56892578,2
56860518,2
56878863,2
56739606,2
56665659,2
56896507,2
56846011,2
56890136,2
56893889,2
56739992,2
56821609,2
56877450,2
56762109,2
56894025,2
56893089,2
56814967,2
56815876,2
56893083,2
56826971,2
56895875,2
56891574,2
56890553,2
56784576,2
56893353,2
56828607,2
56860280,2
56843775,2
56893458,2
56849372,2
56886997,2
56867734,2
56889941,2
56862007,2
56802681,2
56745060,2
56833019,2
56885490,2
56877306,2
56859893,2
56884600,2
56870794,2
56898639,2
56895972,2
56868535,2
56891844,2
56883569,2
56897427,2
56883677,2
56802192,2
56861608,2
56820966,2
56890562,2
56806500,2
56869762,2
56847727,2
56673457,2
56892237,2
56883902,2
56874253,2
56867546,2
56865973,2
56874167,2
56843937,2
56873123,2
56842999,2
56728343,2
56875774,2
56838567,2
56887316,2
56770297,2
56893890,2
56882791,2
56868123,2
56888455,2
56886003,2
56823064,2
56665191,2
56893082,2
56840912,2
56891617,2
56898669,2
56816133,2
56883597,2
56897257,2
56887733,2
56822369,2
56883769,2
56887724,2
56881068,2
56890573,2
56876892,2
56805086,2
56698151,2
56885341,2
56730228,2
56765807,2
56838566,2
56882919,2
56901205,2
56899526,2
56895664,2
56896672,2
56631556,2
56742577,2
56895787,2
56899673,2
56843420,2
56901335,2
56806297,2
56886358,2
56828606,2
56862956,2
56899997,2
56895967,2
56874106,2
56876661,2
56900191,2
56894799,2
56865577,2
56887737,2
56876832,2
56900367,2
56893352,2
56841101,2
56846534,2
56809837,2
56870180,2
56861899,2
56887996,2
56900762,2
56846646,2
56805365,2
56840316,2
56821805,2
56824796,2
56738592,2
56758741,2
56902049,2
56879038,2
56890198,2
56898407,2
56885725,2
56865617,2
56901336,2
56888860,2
56880524,2
56861173,2
56814142,2
56759898,2
56888674,2
56767622,2
56891845,2
56872257,2
56876642,2
56869763,2
56893198,2
56841088,2
56874107,2
56861487,2
56780423,2
56893495,2
56896220,2
56898989,2
56816460,2
56897841,2
56882518,2
56885342,2
56783318,2
56702502,2
56881507,2
56667346,2
56884548,2
56789275,2
56890281,2
56898459,2
56872256,2
56866395,2
56898640,2
56850388,2
56889170,2
56887734,2
56902849,2
56871212,2
56902889,2
56901544,2
56837316,2
56858941,2
56887973,2
56900456,2
56892630,2
56870484,2
56605233,2
56899237,2
56893751,2
56745005,2
56844083,2
56494835,2
56848857,2
56890190,2
56890191,2
56905133,2
56674393,2
56902817,2
56703297,2
56879390,2
56904353,2
56897428,2
56831099,2
56904352,2
56772054,2
56862157,2
56836956,2
56834666,2
56805345,2
56875816,2
56874294,2
56780619,2
